id,name,age,class,stream,subject,topic,difficulty,clarity,last_score,daily_hours,study_time,session_time,break_time,weekly_hours,days_left,exam_type,priority,syllabus_done,focus,distraction,consistency,revision,practice,learning_style,screen_time,sleep,stress,motivation,study_hours,revision_time,breaks,predicted_score,exam_year,exam_month,exam_day,exam_weekday
367,5,18,0,2,0,0,2,1,55,5,1,45,11,31,10,0,2,36,7,9,3,1,83,1,4,7,7,1,5,3,1,64,2026,8,24,0
368,4,19,2,2,4,0,1,7,85,5,1,43,13,16,30,0,1,53,9,9,4,2,104,1,5,8,5,3,3,1,2,72,2026,8,13,3
369,5,16,2,0,4,6,2,9,62,6,1,55,12,34,26,0,1,78,7,7,5,2,133,1,3,5,1,3,3,2,1,67,2026,8,16,6
370,7,19,1,1,4,6,2,9,57,4,0,46,13,26,27,1,1,69,4,2,6,1,67,2,3,5,3,8,5,1,3,73,2026,8,6,3
371,4,20,1,0,1,9,1,1,88,2,0,40,13,20,30,1,2,49,4,8,7,3,116,0,5,8,1,2,3,1,3,78,2026,8,22,5
372,1,19,2,0,1,1,0,10,56,3,2,45,9,28,30,1,0,35,6,5,3,4,118,1,2,8,3,3,2,2,2,88,2026,8,19,2
373,9,20,1,1,3,2,0,1,90,3,2,33,15,34,6,1,0,67,10,10,2,1,63,2,3,7,6,1,3,2,3,86,2026,8,22,5
374,0,18,1,2,4,3,2,4,51,4,2,56,11,15,7,0,1,53,8,10,8,2,68,0,6,6,10,3,3,1,1,82,2026,8,3,0
375,7,19,0,1,0,2,2,6,52,3,0,44,15,16,17,0,2,66,7,7,7,1,135,1,6,6,1,1,2,1,1,60,2026,8,23,6
376,5,16,1,0,3,6,2,3,78,5,0,58,13,19,16,1,2,78,2,3,6,4,121,1,5,8,6,2,4,1,1,77,2026,8,6,3
377,9,16,0,0,3,0,0,9,52,5,0,47,8,29,17,1,0,53,7,9,7,5,64,2,2,7,8,5,3,2,3,87,2026,8,5,2
378,2,17,1,0,0,2,1,8,63,4,2,31,8,37,7,1,0,48,2,6,7,4,89,0,4,6,9,4,5,1,3,78,2026,8,25,1
379,0,20,0,2,1,6,2,3,59,5,0,38,14,36,5,1,2,46,3,10,2,5,67,1,5,5,4,5,4,3,1,72,2026,8,20,3
380,3,19,0,1,3,1,2,5,74,4,1,55,12,36,11,1,1,64,5,6,10,4,93,0,4,7,2,10,2,3,1,79,2026,8,15,5
381,0,16,2,1,2,7,2,4,76,5,2,31,11,15,23,0,1,48,10,1,2,5,96,1,4,7,4,10,2,1,2,60,2026,8,17,0
382,8,17,0,1,4,0,1,3,63,5,0,46,5,39,15,0,0,42,5,10,3,4,135,1,5,6,1,9,4,1,2,74,2026,8,12,2
383,1,18,1,2,1,2,1,10,87,4,2,37,11,18,20,0,1,63,8,10,4,4,106,2,4,6,6,5,3,3,2,60,2026,8,22,5
384,6,19,0,2,1,1,1,6,52,3,0,37,6,31,6,0,2,48,2,8,6,3,72,2,2,7,8,1,2,3,1,89,2026,8,5,2
385,7,20,2,2,0,3,2,1,60,6,1,49,6,24,11,1,2,43,2,4,9,5,62,0,2,5,5,6,5,1,3,64,2026,8,16,6
386,9,18,1,2,3,6,1,2,57,4,0,58,7,33,9,0,0,52,9,9,3,1,128,0,4,6,10,6,4,2,1,88,2026,8,9,6
387,5,19,1,0,1,3,0,1,66,5,0,57,11,36,27,1,0,80,7,6,7,4,102,2,3,8,9,8,2,1,3,74,2026,8,26,2
388,0,19,2,0,1,1,0,8,69,6,1,60,8,29,20,1,1,70,10,4,10,3,109,1,6,5,4,3,3,3,3,90,2026,8,15,5
389,9,17,2,2,1,0,1,7,72,5,0,49,6,28,11,1,2,56,7,10,4,3,133,1,3,7,5,8,5,3,1,75,2026,8,21,4
390,7,20,1,0,4,0,1,4,52,2,1,41,13,19,28,0,1,55,7,4,10,2,60,0,2,7,10,8,5,2,3,85,2026,8,18,1
391,5,18,1,0,2,8,1,8,51,3,2,55,5,37,16,0,0,79,1,10,4,4,88,0,5,8,10,3,5,2,2,60,2026,8,10,0
392,3,16,1,2,4,2,2,2,65,5,0,50,12,17,13,1,0,71,10,2,3,2,144,2,6,7,6,9,3,1,3,65,2026,8,11,1
393,3,17,0,2,4,0,0,1,56,5,2,34,15,39,21,0,2,66,3,10,2,2,141,1,4,8,8,9,4,1,3,78,2026,8,26,2
394,8,19,1,1,1,6,2,5,88,5,2,53,6,30,17,0,2,72,7,5,4,3,68,2,2,7,8,2,3,3,3,64,2026,8,19,2
395,1,19,2,1,1,5,1,1,77,4,2,38,14,24,10,1,1,59,1,4,3,3,54,0,2,5,6,4,5,1,2,70,2026,8,1,5
396,5,20,0,0,1,6,0,4,78,4,0,55,6,25,24,1,2,61,9,5,6,1,107,2,3,5,1,3,2,3,3,73,2026,8,24,0
397,7,20,0,2,1,3,2,10,78,6,2,36,9,33,5,1,1,76,1,2,6,5,122,2,4,8,9,7,5,2,2,61,2026,8,7,4
398,0,16,1,1,4,7,0,10,71,2,2,40,15,16,19,1,1,66,1,8,9,4,103,2,4,5,1,5,3,2,1,71,2026,8,4,1
399,1,18,1,2,1,3,1,7,74,6,0,36,12,35,24,0,2,45,7,8,10,4,95,0,4,5,1,6,4,2,2,82,2026,8,12,2
400,4,17,1,2,2,0,1,3,53,4,0,36,10,26,22,0,2,30,7,6,10,3,120,0,2,6,9,3,3,1,2,65,2026,8,20,3
401,4,19,0,1,2,2,2,9,76,2,2,59,8,21,13,1,2,49,10,5,3,5,83,2,4,7,3,8,2,3,3,79,2026,8,26,2
402,6,17,0,2,4,3,2,3,64,4,0,36,13,19,26,1,0,47,5,4,3,5,146,1,6,6,10,6,2,3,1,82,2026,8,24,0
403,8,18,0,0,2,0,0,5,72,2,0,38,8,33,9,0,0,76,4,3,6,1,119,1,4,7,10,1,3,2,1,81,2026,8,6,3
404,5,18,1,1,2,2,2,7,53,2,2,34,6,27,22,0,1,38,10,2,7,4,133,1,3,5,8,4,5,1,3,72,2026,8,27,3
405,0,20,2,1,4,5,1,10,50,4,0,37,9,36,16,0,1,79,3,1,3,4,146,0,6,8,2,3,4,2,2,72,2026,8,17,0
406,9,19,1,1,2,5,2,5,81,6,1,44,10,21,28,0,0,62,8,3,5,5,57,1,3,8,1,9,3,1,3,75,2026,8,24,0
407,2,20,1,2,4,9,2,1,60,4,0,32,10,30,6,1,1,72,5,8,8,1,126,1,5,5,1,6,3,1,1,61,2026,8,11,1
408,2,17,2,2,2,8,1,4,59,2,0,40,13,17,30,0,0,57,6,1,5,5,74,2,3,6,3,8,3,1,3,68,2026,8,13,3
409,4,20,0,0,2,6,1,6,84,6,2,31,11,37,10,1,0,36,1,10,10,4,88,1,6,5,3,4,4,1,3,83,2026,8,2,6
410,2,16,1,2,4,2,2,10,89,6,0,49,15,34,19,0,2,52,7,5,5,4,64,2,2,5,8,4,2,1,3,89,2026,8,8,5
411,6,17,0,1,2,7,2,5,52,2,0,36,15,21,19,0,1,42,2,9,9,1,83,1,6,5,1,6,5,1,2,85,2026,8,21,4
412,6,16,0,1,3,3,2,7,56,6,1,46,13,40,11,0,0,35,1,4,7,2,117,2,5,8,3,3,5,3,3,68,2026,8,23,6
413,6,19,1,0,4,2,1,4,57,5,2,39,12,33,28,0,0,80,1,7,4,3,71,2,3,5,7,5,4,2,2,68,2026,8,1,5
414,8,18,1,2,1,8,2,4,83,2,0,41,10,35,10,0,0,69,8,7,2,4,97,0,6,5,9,4,4,3,3,73,2026,8,18,1
415,8,19,2,2,1,7,1,3,84,3,0,32,13,40,18,1,1,75,5,2,8,2,134,1,5,5,3,6,2,3,2,90,2026,8,11,1
416,2,20,0,1,4,6,1,9,87,3,1,56,14,25,19,1,1,37,10,6,4,5,94,0,4,7,5,5,5,1,3,83,2026,8,7,4
417,3,20,2,1,1,1,1,7,86,6,0,50,12,34,8,1,2,34,8,9,10,1,125,1,4,6,2,3,2,2,3,68,2026,8,20,3
418,9,18,2,1,3,9,1,1,72,6,1,52,14,39,13,1,0,59,4,7,4,4,136,0,5,7,2,8,3,2,1,79,2026,8,6,3
419,8,16,2,2,0,0,0,4,90,3,2,46,15,32,22,1,0,67,8,5,4,5,78,1,6,5,5,1,2,1,1,74,2026,8,11,1
420,6,17,0,0,4,7,2,2,60,6,0,60,6,39,5,0,2,54,10,3,10,5,61,0,3,5,4,10,3,1,2,86,2026,8,14,4
421,1,19,1,1,1,7,0,4,67,3,0,57,11,32,27,0,1,43,8,6,10,1,51,0,3,8,8,5,3,1,3,79,2026,8,12,2
422,1,17,2,1,0,3,0,10,80,2,1,48,14,40,19,1,0,51,10,3,5,3,82,2,5,6,1,2,2,1,1,69,2026,8,22,5
423,8,16,1,2,3,4,1,4,72,2,2,38,5,21,14,1,2,34,5,5,8,1,98,0,6,7,1,7,2,3,1,86,2026,8,22,5
424,4,18,0,1,0,7,2,7,71,5,1,39,8,27,27,0,2,48,9,3,2,4,137,2,4,8,6,4,4,1,1,74,2026,8,9,6
425,9,16,2,0,4,4,1,1,53,2,1,32,11,18,18,0,1,51,7,8,7,2,51,0,5,6,2,9,4,2,2,80,2026,8,20,3
426,9,20,0,1,1,6,0,6,87,6,2,48,13,28,28,0,1,55,6,9,9,3,50,1,4,5,10,3,4,1,3,62,2026,8,1,5
427,8,17,1,1,0,4,0,8,53,2,1,39,8,34,24,0,2,75,8,4,3,1,79,2,5,8,9,4,3,1,3,85,2026,8,28,4
428,2,20,1,2,0,8,0,1,81,6,0,53,15,34,17,0,0,50,5,7,2,4,88,1,2,8,4,2,2,2,1,60,2026,8,16,6
429,5,20,0,2,4,5,1,7,68,3,1,51,6,20,14,0,0,64,6,3,5,3,60,1,2,6,8,7,4,3,2,81,2026,8,10,0
430,5,18,0,0,0,3,2,9,51,4,1,30,9,35,16,1,1,54,1,9,3,2,147,2,3,6,7,7,4,1,2,87,2026,8,6,3
431,5,16,2,1,2,5,1,7,90,3,1,36,13,19,21,0,1,58,4,3,5,1,61,2,2,5,2,8,3,1,2,60,2026,8,18,1
432,2,19,0,0,4,5,1,1,71,3,2,54,5,34,8,0,0,64,7,4,7,1,100,2,2,7,9,8,3,3,2,73,2026,8,15,5
433,5,19,1,0,3,8,1,8,81,2,1,60,10,35,30,1,1,77,4,2,7,4,82,2,5,6,2,7,2,3,3,70,2026,8,22,5
434,5,18,1,0,1,1,0,5,84,3,0,36,8,29,18,1,2,43,4,6,8,5,119,2,4,5,7,1,2,1,2,83,2026,8,27,3
435,4,16,0,0,3,5,0,2,66,3,1,30,7,28,14,0,2,37,8,2,5,4,93,2,6,5,7,1,2,2,3,65,2026,8,6,3
436,6,18,0,0,4,0,0,10,73,2,0,46,11,22,6,1,0,42,3,3,10,3,96,2,3,6,7,10,4,3,2,83,2026,8,6,3
437,7,20,2,1,0,1,0,7,51,2,1,32,12,38,13,0,1,49,8,2,9,2,121,0,3,6,4,7,5,2,3,90,2026,8,27,3
438,6,16,0,2,1,6,2,7,79,3,1,34,13,18,13,0,2,45,9,9,4,2,144,1,2,6,6,6,5,2,2,84,2026,8,20,3
439,6,18,0,0,1,8,2,8,54,5,0,43,6,40,16,0,0,46,2,2,3,2,116,0,2,6,5,9,2,3,2,68,2026,8,18,1
440,2,20,1,1,1,3,1,9,85,5,0,43,8,27,23,1,2,67,10,6,10,2,132,2,3,8,9,5,2,2,1,67,2026,8,15,5
441,6,17,1,2,4,7,1,2,90,4,0,49,10,18,5,1,1,62,4,5,3,5,145,0,3,5,5,9,3,3,3,66,2026,8,28,4
442,2,18,2,2,2,5,1,1,81,2,2,31,8,29,23,0,0,68,4,5,1,1,60,2,6,8,1,7,5,3,3,66,2026,8,10,0
443,5,16,1,1,0,3,1,4,74,6,1,52,11,22,10,0,2,59,6,1,1,4,65,0,6,7,8,8,5,1,3,88,2026,8,15,5
444,2,20,2,2,2,6,1,2,69,5,1,57,9,29,9,0,0,37,3,8,10,3,111,2,4,5,6,6,2,2,1,77,2026,8,21,4
445,3,19,1,1,2,7,2,6,79,4,0,55,9,18,21,1,0,39,1,2,10,2,98,0,4,6,5,4,3,2,2,67,2026,8,24,0
446,1,17,0,0,3,8,2,9,60,6,0,55,15,23,5,0,2,31,5,2,9,5,136,0,2,8,4,8,4,3,3,75,2026,8,8,5
447,6,18,0,1,2,1,2,6,85,4,1,38,15,18,30,0,0,30,1,1,8,2,149,0,6,7,10,1,4,3,2,87,2026,8,22,5
448,2,16,0,2,4,5,2,10,58,5,2,43,12,22,10,1,1,39,5,6,3,3,85,1,2,8,9,5,5,2,2,70,2026,8,3,0
449,7,19,0,1,2,0,2,9,71,6,1,39,10,17,22,1,1,58,9,5,7,1,85,2,5,8,7,10,4,2,1,89,2026,8,14,4
450,7,20,0,1,3,5,1,5,84,2,1,32,14,16,25,0,1,42,4,6,7,1,147,0,3,7,8,6,5,1,3,70,2026,8,20,3
451,2,17,0,0,1,3,0,6,75,4,1,41,11,30,18,1,0,37,4,4,10,5,69,2,4,6,10,6,5,3,1,73,2026,8,3,0
452,3,20,0,0,3,4,2,3,79,5,0,42,11,31,28,0,2,79,8,7,2,2,69,0,3,8,1,8,5,3,3,80,2026,8,14,4
453,0,18,1,1,2,8,1,8,53,3,1,47,8,28,25,0,1,57,2,9,6,2,90,1,3,8,6,8,5,1,1,89,2026,8,6,3
454,9,16,1,1,3,8,2,2,72,6,1,49,5,33,7,0,1,65,9,4,8,2,99,2,2,6,5,3,4,1,1,85,2026,8,5,2
455,9,16,1,1,3,6,2,1,52,2,0,59,5,40,12,0,2,63,6,9,8,3,95,2,2,8,4,8,3,2,3,60,2026,8,3,0
456,0,16,2,0,4,7,0,3,87,2,0,30,10,19,5,1,1,35,6,4,7,3,101,2,3,5,8,2,2,2,1,66,2026,8,26,2
457,5,19,1,1,2,6,1,7,51,2,2,58,13,19,19,0,2,52,3,8,9,3,121,2,4,7,1,8,3,3,1,61,2026,8,6,3
458,6,19,2,2,1,5,1,7,58,6,0,52,7,40,18,0,0,59,2,6,2,3,68,2,2,5,4,4,3,2,3,67,2026,8,1,5
459,6,16,0,0,3,4,1,1,64,5,2,39,14,35,30,1,2,53,1,5,10,4,135,1,3,5,2,5,2,3,3,74,2026,8,16,6
460,7,18,0,1,2,3,2,8,52,4,1,33,13,31,26,0,1,72,10,10,7,2,128,1,4,7,4,1,5,1,3,82,2026,8,11,1
461,3,18,2,1,2,5,0,9,72,5,2,57,5,26,6,0,1,59,10,8,3,5,68,2,6,8,10,9,2,3,2,73,2026,8,28,4
462,8,18,1,1,1,7,1,2,51,6,2,38,8,17,8,0,1,34,6,3,3,3,137,1,6,8,7,5,2,3,1,71,2026,8,4,1
463,1,17,1,2,2,8,1,2,65,2,2,60,8,40,6,1,1,36,1,7,5,2,120,0,6,5,2,9,5,2,2,87,2026,8,27,3
464,9,19,1,2,2,9,1,9,86,4,1,56,9,15,20,1,1,40,5,8,10,2,89,2,6,8,5,8,2,1,3,83,2026,8,8,5
465,0,17,1,0,1,9,0,5,55,4,0,41,14,32,15,1,0,65,8,2,8,5,132,0,2,5,5,5,4,1,2,76,2026,8,6,3
466,5,19,1,0,2,4,2,4,71,3,2,32,7,28,26,0,0,70,10,3,10,3,78,1,6,8,9,7,2,1,2,64,2026,8,13,3
467,9,16,0,2,1,8,1,7,88,5,1,47,15,24,25,0,0,70,3,10,5,4,114,2,6,5,9,6,4,1,2,87,2026,8,23,6
468,9,19,1,1,2,8,1,10,77,4,0,49,10,20,18,1,2,46,9,10,6,5,77,2,6,5,3,1,4,2,2,86,2026,8,2,6
469,9,18,1,1,1,3,2,2,60,3,2,33,8,27,23,0,1,45,3,9,7,2,108,2,4,8,10,8,5,3,2,69,2026,8,18,1
470,9,20,0,1,4,2,2,2,88,4,2,38,9,38,18,0,1,75,4,3,9,4,53,2,6,8,2,4,5,2,3,86,2026,8,20,3
471,3,19,0,0,0,5,0,9,60,3,2,47,9,18,15,0,1,58,10,7,4,5,146,2,2,8,7,1,4,2,1,84,2026,8,3,0
472,6,19,1,2,4,2,2,7,56,4,0,58,12,33,14,0,2,70,10,1,4,3,87,0,4,8,1,3,5,3,1,90,2026,8,8,5
473,0,16,1,1,4,2,0,4,56,6,2,34,11,15,8,0,1,67,4,9,8,1,98,0,4,6,1,4,2,3,2,80,2026,8,26,2
474,1,20,1,0,2,8,2,10,78,4,0,42,15,16,16,1,0,53,8,5,1,3,106,0,5,5,9,9,5,1,2,73,2026,8,13,3
475,9,18,1,1,4,8,0,5,70,3,2,43,15,28,23,0,0,40,6,2,6,4,103,1,6,6,7,4,4,2,1,77,2026,8,14,4
476,2,16,0,0,2,4,0,6,64,2,1,38,9,40,29,1,2,45,1,7,10,1,124,0,4,8,6,8,3,2,1,82,2026,8,15,5
477,5,16,2,1,2,8,2,9,74,3,1,48,7,23,21,0,0,48,9,2,8,4,115,0,5,8,4,9,3,3,3,63,2026,8,12,2
478,4,19,0,1,3,0,0,7,75,2,2,51,8,30,17,0,2,54,4,3,2,1,124,0,2,5,9,7,4,2,2,87,2026,8,2,6
479,4,20,1,2,4,3,1,10,53,6,0,45,5,31,23,0,1,61,2,8,7,2,52,2,2,6,7,7,4,3,2,87,2026,8,20,3
480,3,19,2,0,3,0,1,1,81,4,1,47,13,39,12,0,1,48,6,2,4,4,82,0,3,7,5,8,2,2,2,82,2026,8,21,4
481,0,16,2,0,2,1,2,6,63,6,1,44,15,25,30,0,1,43,4,6,6,3,105,1,6,7,10,8,4,3,3,70,2026,8,13,3
482,1,16,1,1,1,1,2,1,86,5,0,32,13,38,8,1,0,77,2,10,9,3,137,0,3,5,9,8,5,1,3,80,2026,8,24,0
483,9,17,0,2,2,2,0,4,73,2,2,39,12,18,8,0,0,42,10,10,5,2,114,1,3,5,7,7,2,1,2,70,2026,8,7,4
484,4,20,0,1,3,8,0,9,58,6,1,40,10,22,16,0,2,44,3,10,1,2,128,2,5,5,5,1,5,1,2,74,2026,8,18,1
485,9,16,1,0,4,1,0,9,82,2,0,31,9,39,22,1,1,40,10,6,6,5,107,2,3,8,3,9,4,2,3,81,2026,8,1,5
486,9,20,1,1,3,4,1,3,89,3,1,32,14,16,15,0,2,35,10,10,9,5,103,2,6,6,10,9,3,2,3,87,2026,8,28,4
487,7,19,0,1,4,9,2,7,88,4,0,58,10,18,15,0,2,52,3,8,4,1,55,2,3,6,8,3,2,3,3,83,2026,8,4,1
488,6,17,2,0,2,9,2,2,86,2,2,36,6,25,16,0,1,38,4,4,8,2,68,2,6,5,6,8,5,1,1,86,2026,8,4,1
489,2,19,2,0,0,8,2,4,81,3,1,44,13,32,6,1,1,47,5,9,4,1,70,1,2,6,3,6,5,2,2,68,2026,8,9,6
490,3,20,1,0,2,3,0,5,56,4,0,56,10,23,29,0,1,68,7,8,6,4,115,2,3,6,6,8,4,3,1,61,2026,8,21,4
491,0,18,2,1,1,3,1,1,64,5,0,35,5,19,18,0,2,48,2,1,10,2,135,0,3,8,6,5,2,1,3,68,2026,8,12,2
492,8,16,2,1,4,4,2,10,76,5,1,33,13,22,8,0,2,79,3,3,3,1,99,0,5,7,2,1,5,3,1,76,2026,8,26,2
493,0,20,2,0,4,0,0,5,84,6,0,52,7,34,8,0,2,67,5,4,5,3,121,0,6,6,8,2,5,1,1,86,2026,8,18,1
494,6,19,1,1,1,1,2,1,77,3,2,42,8,38,30,0,0,39,4,7,4,4,97,0,5,7,2,3,5,3,2,63,2026,8,15,5
495,6,18,1,2,1,1,2,5,87,3,2,46,5,29,22,0,2,70,4,3,9,1,147,2,3,7,2,5,3,1,1,63,2026,8,22,5
496,4,16,0,2,3,9,2,10,57,2,1,51,6,20,17,1,0,73,6,5,4,3,70,0,2,6,5,9,4,3,3,69,2026,8,25,1
497,2,20,1,2,0,8,0,2,57,4,1,53,10,25,9,1,0,50,7,9,1,3,134,1,3,8,2,6,5,1,2,81,2026,8,1,5
498,7,20,2,1,1,2,2,1,84,3,0,44,7,26,26,0,2,49,6,3,2,2,54,0,5,6,5,2,4,2,1,77,2026,8,1,5
499,9,18,2,2,4,6,1,5,58,3,1,31,8,40,6,0,1,32,9,4,1,3,115,0,3,6,7,8,4,2,3,60,2026,8,12,2
500,8,16,2,2,1,8,2,5,77,6,0,42,14,24,30,0,0,40,1,6,9,4,60,2,4,6,7,3,4,1,3,61,2026,8,28,4
