id,name,age,class,stream,subject,topic,difficulty,clarity,last_score,daily_hours,study_time,session_time,break_time,weekly_hours,days_left,exam_type,priority,syllabus_done,focus,distraction,consistency,revision,practice,learning_style,screen_time,sleep,stress,motivation,study_hours,revision_time,breaks,predicted_score,exam_year,exam_month,exam_day,exam_weekday
300,Rohit,16,11,Arts,CS,Topic8,Easy,2,57,3,Night,52,10,30,18,Unit,Low,33,3,7,1,4,150,Practice,5,5,10,4,3,2,2,83,2026,8,27,3
301,Sneha,17,College,Science,CS,Topic5,Easy,8,73,6,Evening,34,15,31,16,Unit,Low,57,1,3,6,4,132,Practice,5,7,7,8,4,1,3,65,2026,8,23,6
302,Anjali,18,11,Science,Math,Topic2,Medium,1,54,3,Night,32,7,17,23,Unit,High,61,6,1,7,1,83,Video,4,8,2,10,3,1,3,83,2026,8,25,1
303,Karan,17,College,Arts,Accounts,Topic1,Hard,7,89,4,Evening,33,13,19,6,Unit,Medium,38,4,6,7,2,135,Practice,4,8,1,5,4,3,1,86,2026,8,14,4
304,Sneha,20,College,Commerce,Accounts,Topic10,Hard,10,64,5,Night,47,5,32,27,Unit,High,37,1,8,7,4,150,Notes,2,7,3,8,4,1,3,80,2026,8,26,2
305,Priya,17,12,Arts,Math,Topic8,Medium,1,79,6,Night,45,7,30,14,Final,High,66,2,8,3,5,111,Notes,3,8,3,1,3,1,1,89,2026,8,17,0
306,Simran,16,11,Science,Physics,Topic9,Medium,7,51,6,Morning,56,9,39,24,Final,High,52,5,3,3,4,61,Video,5,5,9,1,4,3,3,68,2026,8,20,3
307,Sneha,20,11,Arts,Accounts,Topic6,Easy,8,71,5,Evening,42,15,22,21,Unit,Low,33,7,1,3,5,78,Notes,2,5,1,9,5,2,2,84,2026,8,7,4
308,Anjali,17,College,Science,CS,Topic8,Hard,8,78,4,Evening,50,14,23,27,Unit,Medium,63,3,5,3,1,66,Notes,3,7,6,3,4,3,3,85,2026,8,10,0
309,Rohit,17,11,Commerce,Physics,Topic6,Medium,3,63,2,Night,43,8,33,22,Unit,High,38,5,1,9,5,56,Notes,5,7,7,10,5,1,2,62,2026,8,14,4
310,Priya,17,College,Commerce,Math,Topic7,Easy,9,53,2,Evening,49,8,40,20,Unit,High,74,4,2,6,1,74,Practice,4,6,3,9,2,3,2,74,2026,8,19,2
311,Rahul,18,College,Arts,Accounts,Topic2,Medium,6,57,6,Morning,39,11,30,13,Final,Medium,56,2,2,9,1,103,Practice,3,6,10,10,3,3,3,81,2026,8,17,0
312,Karan,18,12,Arts,Math,Topic3,Hard,6,81,3,Evening,38,14,16,24,Final,Medium,66,1,9,5,5,92,Notes,4,8,6,9,3,3,2,86,2026,8,5,2
313,Anjali,17,12,Science,Accounts,Topic7,Medium,5,56,4,Night,53,8,35,30,Final,Low,42,10,4,6,3,80,Video,4,7,2,5,4,3,2,75,2026,8,15,5
314,Karan,20,12,Commerce,CS,Topic5,Hard,9,77,5,Evening,58,9,25,9,Unit,Low,63,9,1,1,3,112,Notes,5,5,4,3,2,1,1,66,2026,8,3,0
315,Simran,19,12,Commerce,CS,Topic7,Medium,2,55,2,Morning,41,14,19,15,Final,Low,42,8,3,7,5,85,Video,6,6,7,10,4,3,1,83,2026,8,23,6
316,Neha,17,College,Science,Physics,Topic1,Hard,5,59,3,Night,42,7,26,7,Unit,Medium,76,8,9,4,4,81,Video,6,8,9,2,4,1,2,74,2026,8,11,1
317,Neha,19,11,Science,Accounts,Topic3,Medium,8,61,5,Night,44,14,26,26,Final,High,79,6,9,1,1,52,Notes,6,7,10,4,4,3,1,69,2026,8,23,6
318,Neha,20,12,Arts,Physics,Topic2,Easy,10,67,5,Morning,31,8,20,24,Unit,High,59,6,2,1,3,112,Practice,3,5,5,4,3,3,3,80,2026,8,12,2
319,Sneha,18,College,Commerce,Physics,Topic9,Hard,7,82,6,Evening,56,10,16,20,Final,High,59,4,7,8,1,50,Notes,5,6,10,5,3,2,2,79,2026,8,15,5
320,Anjali,16,College,Science,Math,Topic2,Medium,2,80,6,Night,48,15,28,10,Unit,Low,31,7,7,5,3,99,Notes,2,7,1,4,4,1,3,74,2026,8,24,0
321,Amit,18,College,Arts,Accounts,Topic5,Medium,3,68,4,Evening,55,9,18,17,Final,Low,48,6,2,4,3,60,Practice,6,8,6,10,4,3,2,79,2026,8,12,2
322,Karan,20,11,Arts,Math,Topic3,Easy,6,73,6,Morning,52,15,16,7,Unit,Low,61,1,7,5,4,150,Practice,3,8,3,3,3,2,2,60,2026,8,8,5
323,Priya,17,11,Commerce,Physics,Topic7,Easy,1,88,4,Night,44,6,18,15,Final,Low,40,10,2,1,2,93,Notes,4,7,6,9,5,1,2,90,2026,8,24,0
324,Amit,20,11,Science,Physics,Topic6,Easy,9,57,4,Night,33,8,35,9,Unit,High,43,6,3,5,2,92,Practice,4,5,10,10,3,1,1,62,2026,8,12,2
325,Simran,16,College,Science,Physics,Topic7,Medium,6,55,6,Evening,40,13,25,26,Final,High,30,6,4,9,2,143,Video,4,5,9,1,4,2,1,78,2026,8,3,0
326,Rahul,19,12,Commerce,Accounts,Topic6,Hard,2,59,3,Morning,33,5,34,23,Unit,Medium,53,4,6,6,2,70,Video,3,6,8,8,5,1,1,79,2026,8,18,1
327,Karan,20,11,Science,Math,Topic6,Medium,7,51,5,Morning,47,12,40,12,Final,Medium,36,8,8,4,3,55,Practice,3,8,9,1,3,1,2,67,2026,8,13,3
328,Priya,16,12,Science,History,Topic1,Easy,4,56,6,Morning,39,5,34,6,Unit,Medium,67,7,7,2,4,142,Video,4,8,2,2,3,1,2,74,2026,8,8,5
329,Neha,17,College,Commerce,Physics,Topic2,Easy,4,90,3,Evening,33,6,24,27,Final,Medium,61,3,7,5,4,79,Notes,2,8,3,6,2,3,2,82,2026,8,12,2
330,Simran,20,College,Arts,Physics,Topic10,Easy,2,58,5,Night,41,9,28,27,Unit,High,30,2,1,6,2,58,Notes,6,8,4,10,3,2,2,63,2026,8,12,2
331,Arjun,19,College,Commerce,Physics,Topic1,Easy,7,68,4,Evening,53,11,37,27,Unit,Medium,60,4,3,3,1,122,Notes,3,6,7,10,4,1,2,63,2026,8,1,5
332,Rohit,18,College,Commerce,History,Topic6,Hard,2,50,6,Night,33,11,38,11,Unit,High,33,9,4,10,1,89,Video,4,6,7,10,3,2,2,84,2026,8,13,3
333,Sneha,19,11,Arts,Accounts,Topic6,Easy,4,75,5,Night,39,10,35,26,Unit,Low,61,5,7,10,4,66,Practice,5,6,5,1,5,2,1,89,2026,8,4,1
334,Neha,20,11,Science,Accounts,Topic6,Hard,3,77,4,Morning,54,8,17,28,Final,Medium,64,1,3,5,1,80,Practice,4,6,8,10,2,1,1,81,2026,8,3,0
335,Sneha,17,College,Arts,CS,Topic10,Easy,6,83,2,Night,60,6,39,15,Final,Medium,75,10,1,10,4,52,Practice,6,6,8,9,2,2,3,85,2026,8,9,6
336,Rahul,17,College,Commerce,Accounts,Topic10,Hard,9,64,6,Evening,57,14,17,27,Final,High,79,7,8,1,4,89,Notes,4,6,3,10,4,3,1,61,2026,8,5,2
337,Rohit,18,College,Commerce,Physics,Topic6,Easy,10,78,4,Night,58,14,36,27,Unit,Medium,52,3,4,10,4,55,Video,3,6,9,10,4,3,2,80,2026,8,2,6
338,Amit,18,12,Arts,CS,Topic6,Easy,5,56,2,Night,48,14,26,18,Final,Low,47,9,5,1,3,115,Notes,6,6,3,8,2,1,2,84,2026,8,8,5
339,Sneha,19,12,Commerce,Math,Topic5,Hard,10,54,3,Morning,35,5,33,27,Unit,High,77,7,10,7,4,56,Practice,6,7,6,7,2,1,1,78,2026,8,18,1
340,Sneha,18,College,Commerce,Math,Topic7,Hard,7,62,6,Night,33,13,34,28,Unit,High,49,3,3,3,1,84,Notes,5,5,8,3,4,2,1,62,2026,8,7,4
341,Anjali,18,11,Arts,Accounts,Topic10,Easy,3,76,5,Evening,41,11,23,6,Final,High,57,5,9,9,3,149,Practice,5,8,2,8,3,2,3,62,2026,8,18,1
342,Karan,19,College,Science,Physics,Topic9,Hard,5,64,4,Night,43,12,40,22,Final,High,79,5,8,4,5,112,Practice,4,5,1,8,4,3,1,78,2026,8,17,0
343,Rahul,19,11,Science,Physics,Topic7,Hard,4,86,5,Night,36,14,35,13,Final,Low,59,7,6,2,3,113,Notes,2,8,7,5,2,3,1,74,2026,8,10,0
344,Rohit,18,11,Arts,History,Topic7,Hard,2,74,3,Evening,30,12,24,5,Final,Medium,77,7,6,3,5,127,Notes,3,8,2,4,4,2,2,77,2026,8,4,1
345,Arjun,17,11,Commerce,Math,Topic3,Medium,10,70,3,Morning,52,11,25,10,Unit,Medium,50,5,10,3,4,111,Practice,5,5,8,7,4,3,2,89,2026,8,8,5
346,Priya,19,11,Arts,Math,Topic5,Hard,2,76,6,Morning,54,6,30,21,Unit,Low,50,9,7,1,1,107,Video,2,8,5,7,4,1,2,71,2026,8,3,0
347,Neha,20,College,Science,Math,Topic10,Easy,7,78,2,Evening,35,10,29,10,Unit,Low,46,9,3,4,1,126,Practice,2,8,10,7,4,3,1,75,2026,8,19,2
348,Rohit,16,11,Arts,Physics,Topic7,Hard,1,62,2,Morning,33,7,19,11,Unit,Medium,53,8,7,5,5,93,Practice,3,7,10,10,4,3,1,73,2026,8,27,3
349,Simran,18,12,Arts,History,Topic5,Hard,2,83,6,Morning,49,15,36,29,Final,Low,33,9,5,4,2,65,Video,3,6,5,2,2,3,1,68,2026,8,18,1
350,Sneha,18,College,Arts,Accounts,Topic6,Easy,3,64,4,Morning,47,13,36,6,Unit,High,60,7,5,8,4,105,Notes,6,6,7,7,2,3,1,89,2026,8,16,6
351,Rohit,19,11,Science,Accounts,Topic3,Medium,3,51,6,Night,52,9,20,17,Final,High,51,5,9,10,5,60,Practice,3,8,4,5,4,1,1,76,2026,8,15,5
352,Karan,20,11,Science,Physics,Topic2,Easy,3,89,3,Evening,59,5,26,9,Final,High,46,9,5,5,1,144,Notes,3,6,3,7,2,3,1,64,2026,8,4,1
353,Neha,16,11,Science,CS,Topic8,Medium,5,54,2,Morning,47,10,33,19,Final,High,71,4,5,4,3,111,Video,6,8,5,5,2,3,1,83,2026,8,8,5
354,Anjali,18,College,Science,History,Topic1,Medium,3,86,2,Evening,59,11,23,20,Unit,Low,77,8,8,2,3,105,Practice,6,5,7,10,4,3,3,62,2026,8,2,6
355,Priya,16,11,Science,Math,Topic10,Hard,2,88,4,Morning,30,7,25,18,Unit,High,33,9,6,4,1,73,Notes,4,6,10,4,3,3,3,75,2026,8,22,5
356,Priya,17,11,Commerce,Math,Topic9,Hard,10,57,4,Morning,35,14,15,21,Unit,High,53,6,10,10,5,133,Notes,2,6,10,9,5,2,1,66,2026,8,15,5
357,Anjali,17,College,Arts,Physics,Topic9,Medium,4,50,6,Evening,37,11,20,28,Final,High,73,7,7,2,4,61,Practice,6,6,8,9,5,1,1,77,2026,8,16,6
358,Arjun,19,College,Science,Physics,Topic2,Easy,6,76,4,Night,59,13,17,8,Unit,Medium,74,9,8,6,2,76,Notes,6,8,9,4,3,3,2,63,2026,8,11,1
359,Neha,16,11,Science,CS,Topic1,Medium,10,79,3,Evening,57,9,24,22,Unit,High,31,4,7,4,4,57,Practice,4,7,4,3,4,1,1,82,2026,8,24,0
360,Karan,18,College,Arts,Physics,Topic7,Hard,10,87,3,Morning,48,6,29,17,Final,Medium,49,5,7,9,1,118,Notes,6,6,10,4,3,1,2,63,2026,8,5,2
361,Amit,17,12,Science,Accounts,Topic4,Medium,2,50,3,Night,48,11,27,27,Final,High,63,5,7,4,2,59,Practice,6,5,8,4,4,1,1,78,2026,8,10,0
362,Sneha,17,12,Science,CS,Topic4,Medium,1,74,5,Evening,45,13,15,9,Final,Medium,61,7,6,10,5,136,Notes,3,5,7,1,2,2,1,86,2026,8,24,0
363,Amit,17,12,Commerce,Math,Topic4,Easy,3,65,5,Evening,49,5,18,24,Unit,Medium,56,8,10,4,5,75,Practice,6,6,3,10,5,2,3,88,2026,8,15,5
364,Arjun,17,College,Arts,CS,Topic6,Medium,1,85,6,Night,60,14,40,8,Final,High,76,9,8,7,1,145,Practice,4,6,3,8,3,3,1,64,2026,8,24,0
365,Karan,16,12,Science,Accounts,Topic10,Medium,3,69,5,Evening,50,11,23,19,Final,Medium,56,1,9,5,5,67,Video,4,7,2,9,3,2,3,90,2026,8,25,1
366,Karan,19,11,Science,CS,Topic10,Medium,10,71,2,Morning,34,7,29,11,Final,Low,66,10,10,9,3,141,Notes,5,8,4,7,2,2,3,77,2026,8,6,3
367,Karan,18,12,Commerce,History,Topic9,Easy,1,55,5,Morning,45,11,31,10,Final,Low,36,7,9,3,1,83,Notes,4,7,7,1,5,3,1,64,2026,8,24,0
368,Amit,19,11,Commerce,CS,Topic9,Hard,7,85,5,Morning,43,13,16,30,Final,High,53,9,9,4,2,104,Notes,5,8,5,3,3,1,2,72,2026,8,13,3
369,Karan,16,11,Science,CS,Topic7,Easy,9,62,6,Morning,55,12,34,26,Final,High,78,7,7,5,2,133,Notes,3,5,1,3,3,2,1,67,2026,8,16,6
370,Anjali,19,College,Arts,CS,Topic7,Easy,9,57,4,Night,46,13,26,27,Unit,High,69,4,2,6,1,67,Video,3,5,3,8,5,1,3,73,2026,8,6,3
371,Amit,20,College,Science,Math,Topic5,Hard,1,88,2,Night,40,13,20,30,Unit,Low,49,4,8,7,3,116,Practice,5,8,1,2,3,1,3,78,2026,8,22,5
372,Simran,19,11,Science,Math,Topic4,Medium,10,56,3,Evening,45,9,28,30,Unit,Medium,35,6,5,3,4,118,Notes,2,8,3,3,2,2,2,88,2026,8,19,2
373,Rahul,20,College,Arts,Physics,Topic3,Medium,1,90,3,Evening,33,15,34,6,Unit,Medium,67,10,10,2,1,63,Video,3,7,6,1,3,2,3,86,2026,8,22,5
374,Rohit,18,College,Commerce,CS,Topic6,Easy,4,51,4,Evening,56,11,15,7,Final,High,53,8,10,8,2,68,Practice,6,6,10,3,3,1,1,82,2026,8,3,0
375,Anjali,19,12,Arts,History,Topic3,Easy,6,52,3,Night,44,15,16,17,Final,Low,66,7,7,7,1,135,Notes,6,6,1,1,2,1,1,60,2026,8,23,6
376,Karan,16,College,Science,Physics,Topic7,Easy,3,78,5,Night,58,13,19,16,Unit,Low,78,2,3,6,4,121,Notes,5,8,6,2,4,1,1,77,2026,8,6,3
377,Rahul,16,12,Science,Physics,Topic9,Medium,9,52,5,Night,47,8,29,17,Unit,Medium,53,7,9,7,5,64,Video,2,7,8,5,3,2,3,87,2026,8,5,2
378,Arjun,17,College,Science,History,Topic3,Hard,8,63,4,Evening,31,8,37,7,Unit,Medium,48,2,6,7,4,89,Practice,4,6,9,4,5,1,3,78,2026,8,25,1
379,Rohit,20,12,Commerce,Math,Topic7,Easy,3,59,5,Night,38,14,36,5,Unit,Low,46,3,10,2,5,67,Notes,5,5,4,5,4,3,1,72,2026,8,20,3
380,Priya,19,12,Arts,Physics,Topic4,Easy,5,74,4,Morning,55,12,36,11,Unit,High,64,5,6,10,4,93,Practice,4,7,2,10,2,3,1,79,2026,8,15,5
381,Rohit,16,11,Arts,Accounts,Topic2,Easy,4,76,5,Evening,31,11,15,23,Final,High,48,10,1,2,5,96,Notes,4,7,4,10,2,1,2,60,2026,8,17,0
382,Sneha,17,12,Arts,CS,Topic9,Hard,3,63,5,Night,46,5,39,15,Final,Medium,42,5,10,3,4,135,Notes,5,6,1,9,4,1,2,74,2026,8,12,2
383,Simran,18,College,Commerce,Math,Topic3,Hard,10,87,4,Evening,37,11,18,20,Final,High,63,8,10,4,4,106,Video,4,6,6,5,3,3,2,60,2026,8,22,5
384,Neha,19,12,Commerce,Math,Topic4,Hard,6,52,3,Night,37,6,31,6,Final,Low,48,2,8,6,3,72,Video,2,7,8,1,2,3,1,89,2026,8,5,2
385,Anjali,20,11,Commerce,History,Topic6,Easy,1,60,6,Morning,49,6,24,11,Unit,Low,43,2,4,9,5,62,Practice,2,5,5,6,5,1,3,64,2026,8,16,6
386,Rahul,18,College,Commerce,Physics,Topic7,Hard,2,57,4,Night,58,7,33,9,Final,Medium,52,9,9,3,1,128,Practice,4,6,10,6,4,2,1,88,2026,8,9,6
387,Karan,19,College,Science,Math,Topic6,Medium,1,66,5,Night,57,11,36,27,Unit,Medium,80,7,6,7,4,102,Video,3,8,9,8,2,1,3,74,2026,8,26,2
388,Rohit,19,11,Science,Math,Topic4,Medium,8,69,6,Morning,60,8,29,20,Unit,High,70,10,4,10,3,109,Notes,6,5,4,3,3,3,3,90,2026,8,15,5
389,Rahul,17,11,Commerce,Math,Topic9,Hard,7,72,5,Night,49,6,28,11,Unit,Low,56,7,10,4,3,133,Notes,3,7,5,8,5,3,1,75,2026,8,21,4
390,Anjali,20,College,Science,CS,Topic9,Hard,4,52,2,Morning,41,13,19,28,Final,High,55,7,4,10,2,60,Practice,2,7,10,8,5,2,3,85,2026,8,18,1
391,Karan,18,College,Science,Accounts,Topic8,Hard,8,51,3,Evening,55,5,37,16,Final,Medium,79,1,10,4,4,88,Practice,5,8,10,3,5,2,2,60,2026,8,10,0
392,Priya,16,College,Commerce,CS,Topic3,Easy,2,65,5,Night,50,12,17,13,Unit,Medium,71,10,2,3,2,144,Video,6,7,6,9,3,1,3,65,2026,8,11,1
393,Priya,17,12,Commerce,CS,Topic9,Medium,1,56,5,Evening,34,15,39,21,Final,Low,66,3,10,2,2,141,Notes,4,8,8,9,4,1,3,78,2026,8,26,2
394,Sneha,19,College,Arts,Math,Topic7,Easy,5,88,5,Evening,53,6,30,17,Final,Low,72,7,5,4,3,68,Video,2,7,8,2,3,3,3,64,2026,8,19,2
395,Simran,19,11,Arts,Math,Topic1,Hard,1,77,4,Evening,38,14,24,10,Unit,High,59,1,4,3,3,54,Practice,2,5,6,4,5,1,2,70,2026,8,1,5
396,Karan,20,12,Science,Math,Topic7,Medium,4,78,4,Night,55,6,25,24,Unit,Low,61,9,5,6,1,107,Video,3,5,1,3,2,3,3,73,2026,8,24,0
397,Anjali,20,12,Commerce,Math,Topic6,Easy,10,78,6,Evening,36,9,33,5,Unit,High,76,1,2,6,5,122,Video,4,8,9,7,5,2,2,61,2026,8,7,4
398,Rohit,16,College,Arts,CS,Topic2,Medium,10,71,2,Evening,40,15,16,19,Unit,High,66,1,8,9,4,103,Video,4,5,1,5,3,2,1,71,2026,8,4,1
399,Simran,18,College,Commerce,Math,Topic6,Hard,7,74,6,Night,36,12,35,24,Final,Low,45,7,8,10,4,95,Practice,4,5,1,6,4,2,2,82,2026,8,12,2
400,Amit,17,College,Commerce,Accounts,Topic9,Hard,3,53,4,Night,36,10,26,22,Final,Low,30,7,6,10,3,120,Practice,2,6,9,3,3,1,2,65,2026,8,20,3
401,Amit,19,12,Arts,Accounts,Topic3,Easy,9,76,2,Evening,59,8,21,13,Unit,Low,49,10,5,3,5,83,Video,4,7,3,8,2,3,3,79,2026,8,26,2
402,Neha,17,12,Commerce,CS,Topic6,Easy,3,64,4,Night,36,13,19,26,Unit,Medium,47,5,4,3,5,146,Notes,6,6,10,6,2,3,1,82,2026,8,24,0
403,Sneha,18,12,Science,Accounts,Topic9,Medium,5,72,2,Night,38,8,33,9,Final,Medium,76,4,3,6,1,119,Notes,4,7,10,1,3,2,1,81,2026,8,6,3
404,Karan,18,College,Arts,Accounts,Topic3,Easy,7,53,2,Evening,34,6,27,22,Final,High,38,10,2,7,4,133,Notes,3,5,8,4,5,1,3,72,2026,8,27,3
405,Rohit,20,11,Arts,CS,Topic1,Hard,10,50,4,Night,37,9,36,16,Final,High,79,3,1,3,4,146,Practice,6,8,2,3,4,2,2,72,2026,8,17,0
406,Rahul,19,College,Arts,Accounts,Topic1,Easy,5,81,6,Morning,44,10,21,28,Final,Medium,62,8,3,5,5,57,Notes,3,8,1,9,3,1,3,75,2026,8,24,0
407,Arjun,20,College,Commerce,CS,Topic5,Easy,1,60,4,Night,32,10,30,6,Unit,High,72,5,8,8,1,126,Notes,5,5,1,6,3,1,1,61,2026,8,11,1
408,Arjun,17,11,Commerce,Accounts,Topic8,Hard,4,59,2,Night,40,13,17,30,Final,Medium,57,6,1,5,5,74,Video,3,6,3,8,3,1,3,68,2026,8,13,3
409,Amit,20,12,Science,Accounts,Topic7,Hard,6,84,6,Evening,31,11,37,10,Unit,Medium,36,1,10,10,4,88,Notes,6,5,3,4,4,1,3,83,2026,8,2,6
410,Arjun,16,College,Commerce,CS,Topic3,Easy,10,89,6,Night,49,15,34,19,Final,Low,52,7,5,5,4,64,Video,2,5,8,4,2,1,3,89,2026,8,8,5
411,Neha,17,12,Arts,Accounts,Topic2,Easy,5,52,2,Night,36,15,21,19,Final,High,42,2,9,9,1,83,Notes,6,5,1,6,5,1,2,85,2026,8,21,4
412,Neha,16,12,Arts,Physics,Topic6,Easy,7,56,6,Morning,46,13,40,11,Final,Medium,35,1,4,7,2,117,Video,5,8,3,3,5,3,3,68,2026,8,23,6
413,Neha,19,College,Science,CS,Topic3,Hard,4,57,5,Evening,39,12,33,28,Final,Medium,80,1,7,4,3,71,Video,3,5,7,5,4,2,2,68,2026,8,1,5
414,Sneha,18,College,Commerce,Math,Topic8,Easy,4,83,2,Night,41,10,35,10,Final,Medium,69,8,7,2,4,97,Practice,6,5,9,4,4,3,3,73,2026,8,18,1
415,Sneha,19,11,Commerce,Math,Topic2,Hard,3,84,3,Night,32,13,40,18,Unit,High,75,5,2,8,2,134,Notes,5,5,3,6,2,3,2,90,2026,8,11,1
416,Arjun,20,12,Arts,CS,Topic7,Hard,9,87,3,Morning,56,14,25,19,Unit,High,37,10,6,4,5,94,Practice,4,7,5,5,5,1,3,83,2026,8,7,4
417,Priya,20,11,Arts,Math,Topic4,Hard,7,86,6,Night,50,12,34,8,Unit,Low,34,8,9,10,1,125,Notes,4,6,2,3,2,2,3,68,2026,8,20,3
418,Rahul,18,11,Arts,Physics,Topic5,Hard,1,72,6,Morning,52,14,39,13,Unit,Medium,59,4,7,4,4,136,Practice,5,7,2,8,3,2,1,79,2026,8,6,3
419,Sneha,16,11,Commerce,History,Topic9,Medium,4,90,3,Evening,46,15,32,22,Unit,Medium,67,8,5,4,5,78,Notes,6,5,5,1,2,1,1,74,2026,8,11,1
420,Neha,17,12,Science,CS,Topic2,Easy,2,60,6,Night,60,6,39,5,Final,Low,54,10,3,10,5,61,Practice,3,5,4,10,3,1,2,86,2026,8,14,4
421,Simran,19,College,Arts,Math,Topic2,Medium,4,67,3,Night,57,11,32,27,Final,High,43,8,6,10,1,51,Practice,3,8,8,5,3,1,3,79,2026,8,12,2
422,Simran,17,11,Arts,History,Topic6,Medium,10,80,2,Morning,48,14,40,19,Unit,Medium,51,10,3,5,3,82,Video,5,6,1,2,2,1,1,69,2026,8,22,5
423,Sneha,16,College,Commerce,Physics,Topic10,Hard,4,72,2,Evening,38,5,21,14,Unit,Low,34,5,5,8,1,98,Practice,6,7,1,7,2,3,1,86,2026,8,22,5
424,Amit,18,12,Arts,History,Topic2,Easy,7,71,5,Morning,39,8,27,27,Final,Low,48,9,3,2,4,137,Video,4,8,6,4,4,1,1,74,2026,8,9,6
425,Rahul,16,11,Science,CS,Topic10,Hard,1,53,2,Morning,32,11,18,18,Final,High,51,7,8,7,2,51,Practice,5,6,2,9,4,2,2,80,2026,8,20,3
426,Rahul,20,12,Arts,Math,Topic7,Medium,6,87,6,Evening,48,13,28,28,Final,High,55,6,9,9,3,50,Notes,4,5,10,3,4,1,3,62,2026,8,1,5
427,Sneha,17,College,Arts,History,Topic10,Medium,8,53,2,Morning,39,8,34,24,Final,Low,75,8,4,3,1,79,Video,5,8,9,4,3,1,3,85,2026,8,28,4
428,Arjun,20,College,Commerce,History,Topic8,Medium,1,81,6,Night,53,15,34,17,Final,Medium,50,5,7,2,4,88,Notes,2,8,4,2,2,2,1,60,2026,8,16,6
429,Karan,20,12,Commerce,CS,Topic1,Hard,7,68,3,Morning,51,6,20,14,Final,Medium,64,6,3,5,3,60,Notes,2,6,8,7,4,3,2,81,2026,8,10,0
430,Karan,18,12,Science,History,Topic6,Easy,9,51,4,Morning,30,9,35,16,Unit,High,54,1,9,3,2,147,Video,3,6,7,7,4,1,2,87,2026,8,6,3
431,Karan,16,11,Arts,Accounts,Topic1,Hard,7,90,3,Morning,36,13,19,21,Final,High,58,4,3,5,1,61,Video,2,5,2,8,3,1,2,60,2026,8,18,1
432,Arjun,19,12,Science,CS,Topic1,Hard,1,71,3,Evening,54,5,34,8,Final,Medium,64,7,4,7,1,100,Video,2,7,9,8,3,3,2,73,2026,8,15,5
433,Karan,19,College,Science,Physics,Topic8,Hard,8,81,2,Morning,60,10,35,30,Unit,High,77,4,2,7,4,82,Video,5,6,2,7,2,3,3,70,2026,8,22,5
434,Karan,18,College,Science,Math,Topic4,Medium,5,84,3,Night,36,8,29,18,Unit,Low,43,4,6,8,5,119,Video,4,5,7,1,2,1,2,83,2026,8,27,3
435,Amit,16,12,Science,Physics,Topic1,Medium,2,66,3,Morning,30,7,28,14,Final,Low,37,8,2,5,4,93,Video,6,5,7,1,2,2,3,65,2026,8,6,3
436,Neha,18,12,Science,CS,Topic9,Medium,10,73,2,Night,46,11,22,6,Unit,Medium,42,3,3,10,3,96,Video,3,6,7,10,4,3,2,83,2026,8,6,3
437,Anjali,20,11,Arts,History,Topic4,Medium,7,51,2,Morning,32,12,38,13,Final,High,49,8,2,9,2,121,Practice,3,6,4,7,5,2,3,90,2026,8,27,3
438,Neha,16,12,Commerce,Math,Topic7,Easy,7,79,3,Morning,34,13,18,13,Final,Low,45,9,9,4,2,144,Notes,2,6,6,6,5,2,2,84,2026,8,20,3
439,Neha,18,12,Science,Math,Topic8,Easy,8,54,5,Night,43,6,40,16,Final,Medium,46,2,2,3,2,116,Practice,2,6,5,9,2,3,2,68,2026,8,18,1
440,Arjun,20,College,Arts,Math,Topic6,Hard,9,85,5,Night,43,8,27,23,Unit,Low,67,10,6,10,2,132,Video,3,8,9,5,2,2,1,67,2026,8,15,5
441,Neha,17,College,Commerce,CS,Topic2,Hard,2,90,4,Night,49,10,18,5,Unit,High,62,4,5,3,5,145,Practice,3,5,5,9,3,3,3,66,2026,8,28,4
442,Arjun,18,11,Commerce,Accounts,Topic1,Hard,1,81,2,Evening,31,8,29,23,Final,Medium,68,4,5,1,1,60,Video,6,8,1,7,5,3,3,66,2026,8,10,0
443,Karan,16,College,Arts,History,Topic6,Hard,4,74,6,Morning,52,11,22,10,Final,Low,59,6,1,1,4,65,Practice,6,7,8,8,5,1,3,88,2026,8,15,5
444,Arjun,20,11,Commerce,Accounts,Topic7,Hard,2,69,5,Morning,57,9,29,9,Final,Medium,37,3,8,10,3,111,Video,4,5,6,6,2,2,1,77,2026,8,21,4
445,Priya,19,College,Arts,Accounts,Topic2,Easy,6,79,4,Night,55,9,18,21,Unit,Medium,39,1,2,10,2,98,Practice,4,6,5,4,3,2,2,67,2026,8,24,0
446,Simran,17,12,Science,Physics,Topic8,Easy,9,60,6,Night,55,15,23,5,Final,Low,31,5,2,9,5,136,Practice,2,8,4,8,4,3,3,75,2026,8,8,5
447,Neha,18,12,Arts,Accounts,Topic4,Easy,6,85,4,Morning,38,15,18,30,Final,Medium,30,1,1,8,2,149,Practice,6,7,10,1,4,3,2,87,2026,8,22,5
448,Arjun,16,12,Commerce,CS,Topic1,Easy,10,58,5,Evening,43,12,22,10,Unit,High,39,5,6,3,3,85,Notes,2,8,9,5,5,2,2,70,2026,8,3,0
449,Anjali,19,12,Arts,Accounts,Topic9,Easy,9,71,6,Morning,39,10,17,22,Unit,High,58,9,5,7,1,85,Video,5,8,7,10,4,2,1,89,2026,8,14,4
